id;chapter;section;page;type;prompt;answer_text;options_json
3.29;Kapitel I. 60;3. Kennzeichnung von Schusswaffen und Munition;65;multiple_choice;Was wird bei einem amtlichen Beschuss geprüft?;;"[{""key"": ""a"", ""text"": ""Die Waffe wird auf Haltbarkeit, Funktionssicherheit, Maßhaltigkeit und Kennzeichnung geprüft."", ""correct"": true}, {""key"": ""b"", ""text"": ""Die Waffe wird auf Lebensdauer, Konstruktionsschlüssigkeit und Funktionstauglichkeit geprüft."", ""correct"": false}, {""key"": ""c"", ""text"": ""Die Waffe wird auf Präzision, Fertigungstoleranzen und Materialhärte geprüft."", ""correct"": false}]"
3.30;Kapitel I. 60;3. Kennzeichnung von Schusswaffen und Munition;65;multiple_choice;Auf welchen Waffenteilen muss das Beschusszeichen (auch) angebracht sein?;;"[{""key"": ""a"", ""text"": ""Lauf, Verschluss"", ""correct"": true}, {""key"": ""b"", ""text"": ""Schaft, Visier"", ""correct"": false}, {""key"": ""c"", ""text"": ""Sicherung, Magazin"", ""correct"": false}]"
3.31;Kapitel I. 61;3. Kennzeichnung von Schusswaffen und Munition;66;multiple_choice;Welche der folgenden Waffenteile unterliegen der Beschusspflicht?;;"[{""key"": ""a"", ""text"": ""Einsteckläufe für Zentralfeuerpatronen"", ""correct"": true}, {""key"": ""b"", ""text"": ""Wechseltrommeln"", ""correct"": true}, {""key"": ""c"", ""text"": ""Wechselsysteme"", ""correct"": true}]"
3.32;Kapitel I. 61;3. Kennzeichnung von Schusswaffen und Munition;66;multiple_choice;Werden in Deutschland auch Beschusszeichen anderer Staaten anerkannt?;;"[{""key"": ""a"", ""text"": ""Ja, aller Staaten, die eine Sicherheitsprüfung vorschreiben."", ""correct"": false}, {""key"": ""b"", ""text"": ""Ja, aber nur Staaten, die dem Übereinkommen über die gegenseitige Anerkennung von Beschusszeichen und Prüfzeichen beigetreten sind (C.I.P.)."", ""correct"": true}, {""key"": ""c"", ""text"": ""Nein, alle Schusswaffen müssen vor ihrem Gebrauch von deutschen Beschussämtern geprüft sein."", ""correct"": false}]"
3.33;Kapitel I. 61;3. Kennzeichnung von Schusswaffen und Munition;66;multiple_choice;Bei welchen der folgenden ehemaligen Staaten ist der dortige amtliche Beschuss auch in der Bundesrepublik Deutschland weiterhin gültig? (D.h. die dort beschossenen Waffen müssen nicht von einem deutschen Beschussamt erneut beschossen werden.);;"[{""key"": ""a"", ""text"": ""CSSR"", ""correct"": true}, {""key"": ""b"", ""text"": ""DDR"", ""correct"": true}, {""key"": ""c"", ""text"": ""Deutsches Reich (sollte sich ein Hakenkreuz auf der Waffe befinden, müsste das Hakenkreuz vom Beschussamt mit einem „X“ versehen werden)"", ""correct"": true}]"
3.34;Kapitel I. 61;3. Kennzeichnung von Schusswaffen und Munition;66;multiple_choice;Welche Schusswaffe muss neben dem Zulassungszeichen „F im Fünfeck“ noch als weiteres Zulassungszeichen „PTB im Quadrat“ tragen? (PTB = Physikalisch-Technische Bundesanstalt);;"[{""key"": ""a"", ""text"": ""Druckluftwaffen mit einer Bewegungsenergie bis zu 7,5 Joule."", ""correct"": false}, {""key"": ""b"", ""text"": ""Schusswaffen mit kleinerem Kaliber als .22lr und einer Bewegungsenergie bis zu 10 Joule."", ""correct"": false}, {""key"": ""c"", ""text"": ""Feuerwaffen, deren Geschossen eine Bewegungsenergie von nicht mehr als 7,5 Joule erteilt wird."", ""correct"": true}]"
3.35;Kapitel I. 62;3. Kennzeichnung von Schusswaffen und Munition;67;multiple_choice;Welche Bedeutung hat das Zeichen „F im Fünfeck“?;;"[{""key"": ""a"", ""text"": ""Das Zeichen „F im Fünfeck“ kennzeichnet Waffen, die von volljährigen Personen erlaubnisfrei erworben werden dürfen."", ""correct"": false}, {""key"": ""b"", ""text"": ""Das Zeichen „F im Fünfeck“ kennzeichnet Waffen, deren Geschossenergie E0 maximal 7,5 Joule beträgt."", ""correct"": true}, {""key"": ""c"", ""text"": ""Das Zeichen „F im Fünfeck“ kennzeichnet Waffen, deren Mündungsgeschwindigkeit unter 7,5 m/s. liegt."", ""correct"": false}]"
4.01;Kapitel I. 63;4. Aufbewahrung von Schusswaffen und Munition;68;multiple_choice;Wo darf eine erlaubnispflichtige Kurzwaffe gelagert werden?;;"[{""key"": ""a"", ""text"": ""In einem Waffenschrank der Sicherheitsstufe A nach VDMA 24992, sofern sich keine dazu passende Munition im Schrank befindet."", ""correct"": false}, {""key"": ""b"", ""text"": ""In einem Waffenschrank der Sicherheitsstufe B nach VDMA 24992, sofern sich keine dazu passende Munition im Schrank befindet wenn der Schrank bereits vor dem 06.07.2017 rechtmäßig vom Betroffenen zur Waffenaufbewahrung genutzt wurde."", ""correct"": true}, {""key"": ""c"", ""text"": ""In einem Waffenschrank der Norm DIN/EN 1143- 1 mit dem Widerstandsgrad 0."", ""correct"": true}]"
4.02;Kapitel I. 63;4. Aufbewahrung von Schusswaffen und Munition;68;multiple_choice;Welchem Sicherheitsstandard muss ein Waffenschrank mindestens entsprechen, damit Waffen und dazu passende Munition zusammen darin aufbewahrt werden dürfen?;;"[{""key"": ""a"", ""text"": ""Sicherheitsstufe B nach VDMA 24992, Schrankgewicht über 200kg"", ""correct"": false}, {""key"": ""b"", ""text"": ""DIN/EN 1143- 1 Widerstandsgrad 0"", ""correct"": true}, {""key"": ""c"", ""text"": ""DIN/EN 1143- 1 Widerstandsgrad I"", ""correct"": false}]"
4.03;Kapitel I. 63;4. Aufbewahrung von Schusswaffen und Munition;68;multiple_choice;In welchem Behältnis darf erlaubnispflichtige Munition gelagert werden?;;"[{""key"": ""a"", ""text"": ""Wohnzimmerschrank mit Sicherheitsschloss"", ""correct"": false}, {""key"": ""b"", ""text"": ""Blechschrank mit Vorhängeschloss"", ""correct"": false}, {""key"": ""c"", ""text"": ""Stahlblechbehältnis mit Schwenkriegelschloss"", ""correct"": true}]"
4.04;Kapitel I. 63;4. Aufbewahrung von Schusswaffen und Munition;68;multiple_choice;Darf die Erlaubnisbehörde gegen den Willen des Erlaubnisinhabers dessen Wohnräume betreten, um die ordnungsgemäße Waffenaufbewahrung zu überprüfen?;;"[{""key"": ""a"", ""text"": ""Ja, dies ist stets zulässig."", ""correct"": false}, {""key"": ""b"", ""text"": ""Ja, sofern eine dringende Gefahr für die öffentliche Sicherheit besteht."", ""correct"": true}, {""key"": ""c"", ""text"": ""Ja, aber nur mit einem richterlichen Durchsuchungsbefehl."", ""correct"": false}]"
4.05;Kapitel I. 63;4. Aufbewahrung von Schusswaffen und Munition;68;multiple_choice;Schusswaffen sind aufzubewahren...;;"[{""key"": ""a"", ""text"": ""an einem versteckten Ort."", ""correct"": false}, {""key"": ""b"", ""text"": ""nur bei der Erlaubnisbehörde."", ""correct"": false}, {""key"": ""c"", ""text"": ""in einem Behältnis der entsprechenden Sicherheitsstufe."", ""correct"": true}]"
4.06;Kapitel I. 64;4. Aufbewahrung von Schusswaffen und Munition;69;multiple_choice;Wo müssen erlaubnispflichtige Schusswaffen und Munition aufbewahrt werden?;;"[{""key"": ""a"", ""text"": ""Im Kleiderschrank"", ""correct"": false}, {""key"": ""b"", ""text"": ""In einer verschlossenen und alarmgesicherten Familienwohnung."", ""correct"": false}, {""key"": ""c"", ""text"": ""In einem Behältnis der entsprechenden Sicherheitsstufe."", ""correct"": true}]"
4.07;Kapitel I. 64;4. Aufbewahrung von Schusswaffen und Munition;69;multiple_choice;Gegen unbefugten Zugriff ist eine erlaubnispflichtige Pistole zu Hause gesichert, wenn sie…;;"[{""key"": ""a"", ""text"": ""versteckt im Bücherregal liegt."", ""correct"": false}, {""key"": ""b"", ""text"": ""im abgeschlossenen Waffenkoffer im Schrank aufbewahrt wird."", ""correct"": false}, {""key"": ""c"", ""text"": ""in einem Behältnis der Norm DIN/EN 1143-1 Widerstandsgrad 0 oder I aufbewahrt wird."", ""correct"": true}]"
4.08;Kapitel I. 64;4. Aufbewahrung von Schusswaffen und Munition;69;multiple_choice;Gegen unbefugten Zugriff ist eine erlaubnispflichtige Langwaffe gesichert, wenn sie...;;"[{""key"": ""a"", ""text"": ""sich in einem abgeschlossenen Waffenschrank der Norm DIN/EN 1143-1 Widerstandsgrad 0 oder I befindet."", ""correct"": true}, {""key"": ""b"", ""text"": ""im Gewehrständer steht."", ""correct"": false}, {""key"": ""c"", ""text"": ""an der Wand hängt und mit einem Schloss gesichert ist."", ""correct"": false}]"
4.09;Kapitel I. 64;4. Aufbewahrung von Schusswaffen und Munition;69;multiple_choice;Sind Sie in Bezug auf die sichere Verwahrung ihrer Waffe(n) oder Munition zur Auskunft gegenüber der Behörde verpflichtet?;;"[{""key"": ""a"", ""text"": ""Es besteht keine Pflicht zum Nachweis über die sichere Verwahrung."", ""correct"": false}, {""key"": ""b"", ""text"": ""Ja, wer Waffen oder Munition besitzt, hat der zuständigen Behörde die zur sicheren Verwahrung getroffenen Maßnahmen nachzuweisen."", ""correct"": true}, {""key"": ""c"", ""text"": ""Nein, nur wenn mehr als 10 Schusswaffen im Besitz sind."", ""correct"": false}]"
4.10;Kapitel I. 64;4. Aufbewahrung von Schusswaffen und Munition;69;self_assessment;Wozu kann die nicht ordnungsgemäße Aufbewahrung von Waffen oder Munition u.a. führen?;Zum Verlust der waffenrechtlichen Zuverlässigkeit.;[]
4.11;Kapitel I. 64;4. Aufbewahrung von Schusswaffen und Munition;69;multiple_choice;Ist die gemeinschaftliche Aufbewahrung von Waffen oder Munition durch berechtigte Personen, die in einer häuslichen Gemeinschaft leben, zulässig?;;"[{""key"": ""a"", ""text"": ""Ja"", ""correct"": true}, {""key"": ""b"", ""text"": ""Nein"", ""correct"": false}]"
4.12;Kapitel I. 65;4. Aufbewahrung von Schusswaffen und Munition;70;multiple_choice;Wozu kann die nicht ordnungsgemäße Aufbewahrung von Waffen oder Munition u.a. führen?;;"[{""key"": ""a"", ""text"": ""Eine nicht ordnungsgemäße Aufbewahrung von Waffen stellt einen Straftatbestand im Sinne des Waffengesetzes dar."", ""correct"": true}, {""key"": ""b"", ""text"": ""Verlust der persönlichen Eignung"", ""correct"": false}, {""key"": ""c"", ""text"": ""Die nicht ordnungsgemäße Aufbewahrung von Waffen stellt lediglich einen Ordnungswidrigkeitentatbestand dar."", ""correct"": false}]"
4.13;Kapitel I. 65;4. Aufbewahrung von Schusswaffen und Munition;70;multiple_choice;Wie können Waffen und Munition außerhalb der Wohnung, z.B. bei Hotelübernachtung anlässlich eines Wettkampfes, sicher aufbewahrt werden?;;"[{""key"": ""a"", ""text"": ""Die Schusswaffe/n ist/sind immer am Körper zu tragen."", ""correct"": false}, {""key"": ""b"", ""text"": ""Ein wesentlicher Teil der Schusswaffe/n ist zu entnehmen und mit sich zu führen. Der Rest der Schusswaffe ist gegen unbefugten Zugriff zu sichern."", ""correct"": true}, {""key"": ""c"", ""text"": ""Aufbewahrung in einem Transportbehältnis oder in einem verschlossenen Schrank oder einem sonstigen verschlossenen Behältnis."", ""correct"": false}]"
4.14;Kapitel I. 65;4. Aufbewahrung von Schusswaffen und Munition;70;multiple_choice;Wie sind bei einem Transport von Waffen und Munition in einem Fahrzeug diese bei kurzfristigem Verlassen des Fahrzeuges (Einnahme des Mittagessens, Tanken, Schüsseltreiben, Einkäufe etc.) aufzubewahren?;;"[{""key"": ""a"", ""text"": ""Waffen und Munition sind in dem verschlossenen Fahrzeug so aufzubewahren, dass keine unmittelbaren Rückschlüsse auf die Art des Inhaltes erkennbar sind."", ""correct"": true}, {""key"": ""b"", ""text"": ""Die Waffe/n darf/dürfen hierbei nicht im Fahrzeug verbleiben."", ""correct"": false}]"
4.15;Kapitel I. 65;4. Aufbewahrung von Schusswaffen und Munition;70;multiple_choice;Wie sind erlaubnispflichtige Kurzwaffen aufzubewahren (bei dem Bestehen einer waffenrechtlichen Erlaubnis vor dem 06.07.2017 und Fortführung der Nutzung eines vorhandenen Behältnisses)?;;"[{""key"": ""a"", ""text"": ""In einer Stahlkassette der Sicherheitsstufe A nach VDMA 24992."", ""correct"": false}, {""key"": ""b"", ""text"": ""In einem Sicherheitsbehältnis der Sicherheitsstufe B der Norm VDMA 24992 oder einem Behältnis der Sicherheitsstufe DIN/EN 1143- 1 Widerstandsgrad 0 oder I."", ""correct"": true}, {""key"": ""c"", ""text"": ""In einer Truhe mit Schwenkriegelschloss im verschlossenen Keller."", ""correct"": false}]"
4.16;Kapitel I. 66;4. Aufbewahrung von Schusswaffen und Munition;71;multiple_choice;Wie sind erlaubnispflichtige Kurzwaffen aufzubewahren (Erteilung einer waffenrechtlichen Erlaubnis und dem damit verbunden Erwerb einer Schusswaffe nach dem 06.07.2017)?;;"[{""key"": ""a"", ""text"": ""In einem Sicherheitsbehältnis der Sicherheitsstufe B der Norm VDMA 24992."", ""correct"": false}, {""key"": ""b"", ""text"": ""In einem Sicherheitsbehältnis der Sicherheitsstufe DIN/EN 1143-1 Widerstandsgrad 0 oder I."", ""correct"": true}, {""key"": ""c"", ""text"": ""In einem Sicherheitsbehältnis der Sicherheitsstufe A der Norm VDMA 24992."", ""correct"": false}]"
4.17;Kapitel I. 66;4. Aufbewahrung von Schusswaffen und Munition;71;multiple_choice;Welche Mindestanforderungen gelten für die dauerhafte Aufbewahrung von Waffen und Munition?;;"[{""key"": ""a"", ""text"": ""Munition ist im Stahlbehältnis mit Schwenkriegelschloss oder gleichwertigem Behältnis aufzubewahren."", ""correct"": true}, {""key"": ""b"", ""text"": ""Maximal 5 Kurzwaffen in einem Tresor mit Widerstandsgrad 0 (DIN/EN 11431) bis 200 kg. Über 200 kg je 10 Kurzwaffen. Über 10 Kurzwaffen Widerstandsgrad I."", ""correct"": true}, {""key"": ""c"", ""text"": ""Bis zu 10 Langwaffen je A-Schrank. Über 10 Langwaffen im B-Schrank."", ""correct"": false}]"
4.18;Kapitel I. 66;4. Aufbewahrung von Schusswaffen und Munition;71;multiple_choice;Wie dürfen acht erlaubnispflichtige Kurzwaffen untern anderem sicher vor unbefugtem Zugriff dauerhaft aufbewahrt werden?;;"[{""key"": ""a"", ""text"": ""In einem Tresor der Sicherheitsstufe B mit mehr als 200 Kilogramm Gewicht (VDMA 24992) (wenn der Tresor bereits vor dem 06.07.2017 rechtmäßig vom Betroffenen zur Waffenaufbewahrung genutzt wurde)."", ""correct"": true}, {""key"": ""b"", ""text"": ""In einem Tresor mit Widerstandsgrad 0 (DIN/EN 1143-1), dessen Gewicht mindesten 200 kg beträgt."", ""correct"": true}, {""key"": ""c"", ""text"": ""In einem Tresor der Sicherheitsstufe A (VDMA 24992)."", ""correct"": false}]"
4.19;Kapitel I. 66;4. Aufbewahrung von Schusswaffen und Munition;71;multiple_choice;Welche und wie viele erlaubnispflichtigen Schusswaffen dürfen Sie in einem Schrank der Sicherheitsstufe A nach VDMA 24992 (bei dem Bestehen einer waffenrechtlichen Erlaubnis vor dem 06.07.2017 und Fortführung der Nutzung eines vorhandenen Behältnisses) dauerhaft aufbewahren?;;"[{""key"": ""a"", ""text"": ""5 Kurzwaffen"", ""correct"": false}, {""key"": ""b"", ""text"": ""5 Langwaffen und 5 Kurzwaffen"", ""correct"": false}, {""key"": ""c"", ""text"": ""10 Langwaffen"", ""correct"": true}]"
4.20;Kapitel I. 67;4. Aufbewahrung von Schusswaffen und Munition;72;multiple_choice;Dürfen Sie während des Urlaubes einem Vereinskameraden Ihre WBKpflichtige Schusswaffe zur sicheren Aufbewahrung überlassen?;;"[{""key"": ""a"", ""text"": ""Ja, wenn er selbst auch eine WBK besitzt und über ein entsprechendes Behältnis verfügt."", ""correct"": true}, {""key"": ""b"", ""text"": ""Nein, das ist nicht gestattet."", ""correct"": false}, {""key"": ""c"", ""text"": ""Dies ist unter Vereinsmitgliedern gestattet."", ""correct"": false}, {""key"": ""d"", ""text"": ""Ja, es ist ausreichend, dass er ein entsprechendes Behältnis besitzt."", ""correct"": false}]"
4.21;Kapitel I. 67;4. Aufbewahrung von Schusswaffen und Munition;72;multiple_choice;Wem dürfen Sie während Ihres Urlaubs eine erlaubnispflichtige Waffe vorübergehend zur sicheren Aufbewahrung überlassen?;;"[{""key"": ""a"", ""text"": ""Waffenhändler"", ""correct"": true}, {""key"": ""b"", ""text"": ""Dem Nachbarn, der die Waffe in seiner Werkbank im Hobbyraum lagert."", ""correct"": false}, {""key"": ""c"", ""text"": ""Einem Inhaber einer Waffenbesitzkarte"", ""correct"": true}]"
4.22;Kapitel I. 67;4. Aufbewahrung von Schusswaffen und Munition;72;multiple_choice;Wie sind erlaubnispflichtige Langwaffen aufzubewahren?;;"[{""key"": ""a"", ""text"": ""In einem Sicherheitsbehältnis der Sicherheitsstufe B der Norm VDMA 24992."", ""correct"": false}, {""key"": ""b"", ""text"": ""In einem Sicherheitsbehältnis der Sicherheitsstufe DIN/EN 1143-1 Widerstandsgrad 0 oder I."", ""correct"": true}, {""key"": ""c"", ""text"": ""In einem Sicherheitsbehältnis der Sicherheitsstufe A der Norm VDMA 24992."", ""correct"": false}]"
4.23;Kapitel I. 67;4. Aufbewahrung von Schusswaffen und Munition;72;multiple_choice;Gelten die Aufbewahrungsvorschriften des Waffengesetzes auch für sogenannte Salutwaffen?;;"[{""key"": ""a"", ""text"": ""Ja, vollumfänglich"", ""correct"": false}, {""key"": ""b"", ""text"": ""Nein, aber der Besitzer hat die erforderlichen Vorkehrungen zu treffen, um zu verhindern, dass diese abhanden kommen oder Dritte sie unbefugt an sich nehmen."", ""correct"": true}]"
5.01;Kapitel I. 68;5. Notwehr und Notstand;73;self_assessment;Was ist Notwehr? Notwehr ist diejenige, die ist, um einen Angriff von sich oder einem anderen abzuwenden.;Lösung: Notwehr ist diejenige Verteidigung, die erforderlich ist, um einen gegenwärtigen rechtswidrigen Angriff von sich oder einem anderen abzuwenden.;[]
5.02;Kapitel I. 68;5. Notwehr und Notstand;73;self_assessment;Was ist Notwehr?;Notwehr ist diejenige Verteidigung, die erforderlich ist, um einen gegenwärtigen rechtswidrigen Angriff von sich oder einem anderen abzuwenden.;[]
5.03;Kapitel I. 68;5. Notwehr und Notstand;73;multiple_choice;Notwehr ist...;;"[{""key"": ""a"", ""text"": ""jede Abwehr eines gegenwärtigen und rechtswidrigen Angriffs von sich und anderen."", ""correct"": false}, {""key"": ""b"", ""text"": ""jede Verteidigung, die erforderlich ist, um einen gegenwärtigen rechtswidrigen Angriff von sich oder einem anderen abzuwenden."", ""correct"": true}, {""key"": ""c"", ""text"": ""jede Verteidigung, die erforderlich ist, um jeden Angriff von sich oder einem anderen abzuwenden."", ""correct"": false}]"
5.04;Kapitel I. 68;5. Notwehr und Notstand;73;multiple_choice;Gegen wen findet im Falle der Notwehr die Verteidigungshandlung statt?;;"[{""key"": ""a"", ""text"": ""Angreifer"", ""correct"": true}, {""key"": ""b"", ""text"": ""Zuschauer"", ""correct"": false}, {""key"": ""c"", ""text"": ""Angegriffener"", ""correct"": false}]"
5.05;Kapitel I. 68;5. Notwehr und Notstand;73;multiple_choice;In Notwehr darf man handeln bei einem Angriff...;;"[{""key"": ""a"", ""text"": ""nur auf Leib und Leben."", ""correct"": false}, {""key"": ""b"", ""text"": ""auf jedes Individual-Rechtsgut."", ""correct"": true}, {""key"": ""c"", ""text"": ""nur gegen das Eigentum."", ""correct"": false}]"
5.06;Kapitel I. 68;5. Notwehr und Notstand;73;multiple_choice;Welches sind Voraussetzungen der Notwehr?;;"[{""key"": ""a"", ""text"": ""Verteidigungslage"", ""correct"": true}, {""key"": ""b"", ""text"": ""Verteidigungswille"", ""correct"": true}, {""key"": ""c"", ""text"": ""Erforderlichkeit"", ""correct"": true}]"
5.07;Kapitel I. 69;5. Notwehr und Notstand;74;multiple_choice;Durch eine Notwehrhandlung entfällt die/der …?;;"[{""key"": ""a"", ""text"": ""Rechtswidrigkeit"", ""correct"": true}, {""key"": ""b"", ""text"": ""Vorsatz"", ""correct"": false}, {""key"": ""c"", ""text"": ""Schuld"", ""correct"": false}]"
5.08;Kapitel I. 69;5. Notwehr und Notstand;74;multiple_choice;Notwehr mit einer Schusswaffe ist nicht gerechtfertigt...;;"[{""key"": ""a"", ""text"": ""bei Beleidigung."", ""correct"": true}, {""key"": ""b"", ""text"": ""bei lebensgefährlichem tätlichem Angriff auf den Ehepartner."", ""correct"": false}]"
5.09;Kapitel I. 69;5. Notwehr und Notstand;74;multiple_choice;Schusswaffengebrauch als Notwehr kann als letztes Mittel zulässig sein,;;"[{""key"": ""a"", ""text"": ""wenn dem Angriff ausgewichen werden kann."", ""correct"": false}, {""key"": ""b"", ""text"": ""wenn der Angriff mit einem Messer erfolgt."", ""correct"": true}, {""key"": ""c"", ""text"": ""wenn der Angreifer mit der Faust droht."", ""correct"": false}]"
5.10;Kapitel I. 69;5. Notwehr und Notstand;74;multiple_choice;Ist ein Schusswaffengebrauch in Notwehr zulässig, wenn der Angegriffene dem Angriff ausweichen kann?;;"[{""key"": ""a"", ""text"": ""Nein, niemals"", ""correct"": false}, {""key"": ""b"", ""text"": ""Ist der Einsatz eines milderen Mittels zur Abwehr des Angriffs möglich, ist der Schusswaffengebrauch nicht zulässig."", ""correct"": true}, {""key"": ""c"", ""text"": ""Grundsätzlich ist dem Angegriffenen ein Ausweichen nicht zumutbar, da dies seine Ehre verletzt."", ""correct"": false}]"
5.11;Kapitel I. 69;5. Notwehr und Notstand;74;multiple_choice;Soll im Notwehrfall vor dem Gebrauch der Schusswaffe gewarnt werden?;;"[{""key"": ""a"", ""text"": ""Ja, das ist Voraussetzung für einen rechtmäßigen Schusswaffengebrauch."", ""correct"": false}, {""key"": ""b"", ""text"": ""Ja, soweit die Umstände es erlauben."", ""correct"": true}, {""key"": ""c"", ""text"": ""Nein, das ist nicht erforderlich."", ""correct"": false}]"
5.12;Kapitel I. 69;5. Notwehr und Notstand;74;multiple_choice;Darf in einer Notwehrsituation immer von der Schusswaffe Gebrauch gemacht werden?;;"[{""key"": ""a"", ""text"": ""Nur wenn kein milderes Mittel zur Verfügung steht, um den Angriff abzuwehren."", ""correct"": true}, {""key"": ""b"", ""text"": ""Der Schusswaffengebrauch ist stets als allerletzter Ausweg aus einer bedrohlichen Situation zu betrachten."", ""correct"": true}, {""key"": ""c"", ""text"": ""Ja, immer"", ""correct"": false}]"
5.13;Kapitel I. 70;5. Notwehr und Notstand;75;multiple_choice;Sollte im Notwehrfall der Angreifer vor dem Gebrauch der Schusswaffe gewarnt werden?;;"[{""key"": ""a"", ""text"": ""Nein"", ""correct"": false}, {""key"": ""b"", ""text"": ""Wenn möglich durch Zuruf und/oder Warnschuss."", ""correct"": true}, {""key"": ""c"", ""text"": ""Das Zeigen der Waffe reicht aus, um den Angriff zu beenden."", ""correct"": false}]"
5.14;Kapitel I. 70;5. Notwehr und Notstand;75;self_assessment;Soll im Notwehrfall der Angreifer vor dem Gebrauch der Schusswaffe gewarnt werden?;Ja, soweit es die Umstände erlauben. (Es sollte vor dem Schusswaffengebrauch durch Zuruf, Warnschuss oder auf andere Weise gewarnt werden.);[]
5.15;Kapitel I. 70;5. Notwehr und Notstand;75;multiple_choice;Dürfen Sie in jeder Notwehrsituation von der Schusswaffe Gebrauch machen?;;"[{""key"": ""a"", ""text"": ""Ja, immer"", ""correct"": false}, {""key"": ""b"", ""text"": ""Nein, allenfalls bei einem Angriff auf Leben, Leib oder erhebliche Rechtsgüter des Einzelnen."", ""correct"": true}, {""key"": ""c"", ""text"": ""Ja, auch wenn der Angriff durch mildere Mittel abgewehrt werden kann."", ""correct"": false}]"
5.16;Kapitel I. 70;5. Notwehr und Notstand;75;multiple_choice;Wie lange besteht eine Notwehrsituation fort?;;"[{""key"": ""a"", ""text"": ""Bis der Angreifer weggelaufen ist."", ""correct"": false}, {""key"": ""b"", ""text"": ""Solange der Angriff andauert."", ""correct"": true}, {""key"": ""c"", ""text"": ""Bis ich den Angreifer der Polizei übergeben habe."", ""correct"": false}]"
5.17;Kapitel I. 70;5. Notwehr und Notstand;75;multiple_choice;Wie lange besteht eine Notwehrsituation fort?;;"[{""key"": ""a"", ""text"": ""Bis der Gegner bewusstlos bzw. geflüchtet ist."", ""correct"": false}, {""key"": ""b"", ""text"": ""Solange der Angriff andauert."", ""correct"": true}, {""key"": ""c"", ""text"": ""Bis ich gefahrlos dem Angriff ausweichen kann, wenn ich dadurch keine wesentlichen Rechtsgüter aufgeben muss."", ""correct"": true}, {""key"": ""d"", ""text"": ""Auf jeden Fall bis die Polizei eintrifft."", ""correct"": false}]"
5.18;Kapitel I. 71;5. Notwehr und Notstand;76;multiple_choice;Was versteht man unter „Putativnotwehr“?;;"[{""key"": ""a"", ""text"": ""Überschreitung der Notwehr."", ""correct"": false}, {""key"": ""b"", ""text"": ""Ein gegenwärtiger, rechtswidriger Angriff wird von einem anderen Angegriffenen abgewehrt."", ""correct"": false}, {""key"": ""c"", ""text"": ""Irrtümliche Annahme einer Notwehrsituation."", ""correct"": true}]"
5.19;Kapitel I. 71;5. Notwehr und Notstand;76;multiple_choice;Worauf müssen Sie bei Notwehr vorrangig achten?;;"[{""key"": ""a"", ""text"": ""Die Unversehrtheit meines Eigentums."", ""correct"": false}, {""key"": ""b"", ""text"": ""Die Verteidigung mit allen Mitteln."", ""correct"": false}, {""key"": ""c"", ""text"": ""Eine angemessene Verteidigung. (Verhältnismäßigkeit)"", ""correct"": true}]"
5.20;Kapitel I. 71;5. Notwehr und Notstand;76;self_assessment;Was bedeutet Notwehrüberschreitung?;Notwehrüberschreitung oder Notwehrexzess liegt vor, wenn der Verteidiger das erforderliche Maß der Abwehr überschreitet.;[]
5.21;Kapitel I. 71;5. Notwehr und Notstand;76;self_assessment;Erklären Sie den Begriff „Notwehrexzess“ und seine strafrechtliche Bedeutung!;Beim Notwehrexzess wird das zulässige Maß der Abwehr überschritten. Das Handeln wird nur dann entschuldigt, wenn in Furcht, Verwirrung oder Schrecken über die Grenzen der Notwehr hinausgegangen worden ist.;[]
5.22;Kapitel I. 71;5. Notwehr und Notstand;76;self_assessment;Was ist Notstand?;Bei einem Notstand besteht eine gegenwärtige Gefahr für ein Rechtsgut, die nur durch Verletzung eines anderen Rechtsgutes abgewendet werden kann, wobei eine Abwägung der widerstreitenden Interessen stattfinden muss, in deren Ergebnis das als minderwertiger erkannte Rechtsgut geopfert wird.;[]
5.23;Kapitel I. 71;5. Notwehr und Notstand;76;self_assessment;Was bedeutet rechtfertigender Notstand?;In rechtfertigendem Notstand handelt, wer in einer gegenwärtigen, nicht anders abwendbaren Gefahr für Leben, Leib, Freiheit, Ehre, Eigentum oder ein anderes Rechtsgut eine Tat begeht, um die Gefahr von sich oder einem Anderen abzuwenden, wenn bei Abwägung der widerstreitenden Interessen das geschützte Interesse das beeinträchtigte wesentlich überwiegt.;[]
5.24;Kapitel I. 71;5. Notwehr und Notstand;76;self_assessment;Was bedeutet entschuldigender Notstand?;Wer in einer gegenwärtigen, nicht anders abwendbaren Gefahr für Leben, Leib oder Freiheit eine rechtswidrige Tat begeht, um die Gefahr von sich, einem Angehörigen oder einer anderen ihm nahestehenden Person abzuwenden, handelt ohne Schuld.;[]
5.25;Kapitel I. 72;5. Notwehr und Notstand;77;multiple_choice;Welche Situation beurteilen Sie als Notstandslage?;;"[{""key"": ""a"", ""text"": ""Sie finden eine geladene Jagdwaffe im Wald."", ""correct"": false}, {""key"": ""b"", ""text"": ""Sie werden durch ein herrenloses Tier angegriffen."", ""correct"": true}, {""key"": ""c"", ""text"": ""Sie werden durch eine Person angegriffen."", ""correct"": false}]"
